Index,teamA,TeamName_x,scoreA,teamB,TeamName_y,scoreB,winner,location,fgm_diff,fga_diff,fgm3_diff,fga3_diff,ftm_diff,fta_diff,or_diff,dr_diff,ast_diff,to_diff,stl_diff,blk_diff,pf_diff,tempo_diff,oe_de_diff,de_oe_diff
3478,1178,Detroit,71,1241,James Madison,67,A,B,2.8,6.77,0.73,0.36,-0.38,-1.92,1.94,0.09,2.23,0.54,1.3,1.13,2.22,3.0495,-5.5334,4.9208
3479,1422,UNC Greensboro,78,1241,James Madison,65,A,A,3.62,6.25,0.27,-2.53,-1.68,-2.53,0.18,1.56,2.37,1.7,-0.18,-0.89,2.35,5.6907,-11.0008,10.753
3480,1158,College of Charleston,56,1241,James Madison,58,B,B,1.13,2.46,1.71,1.26,-4.39,-5.77,1.97,2.04,1.23,0.61,-1.22,1.06,-0.93,-2.5081,-9.183,2.0948
3481,1174,Delaware,78,1241,James Madison,74,A,B,6.04,9.32,2.31,2.95,1.89,1.87,0.99,1.74,2.11,-2.64,0.13,0.49,-0.73,6.0849,4.8151,7.5282
3482,1214,Hampton,49,1241,James Madison,55,B,N,3.37,6.77,0.63,-0.51,2.62,5.14,2.97,1.79,3.26,2.77,1.83,2.9,3.99,6.6155,-10.2686,2.2854
3483,1406,Towson,80,1241,James Madison,71,A,A,2.32,0.75,0.97,-1.4,3.39,4.34,1.59,2.92,0.89,-0.98,-1.93,1.56,0.55,-0.0008,4.8312,9.8064
3484,1406,Towson,69,1241,James Madison,66,A,B,2.32,0.75,0.97,-1.4,3.39,4.34,1.59,2.92,0.89,-0.98,-1.93,1.56,0.55,-0.0008,4.8312,9.8064
3485,1406,Towson,80,1241,James Madison,71,A,N,2.32,0.75,0.97,-1.4,3.39,4.34,1.59,2.92,0.89,-0.98,-1.93,1.56,0.55,-0.0008,4.8312,9.8064
3486,1423,UNC Wilmington,55,1241,James Madison,60,B,A,1.97,5.94,-0.44,-2.17,-4.55,-5.76,1.77,-0.81,1.93,-0.73,0.03,0.77,-1.05,-0.4891,-10.8766,6.3183
3487,1296,Northern Illinois,55,1241,James Madison,60,B,A,-1.42,-0.41,-0.64,-2.52,0.9,1.42,2.71,0.07,-0.64,2.61,0.65,0.22,0.81,-1.274,-12.7942,-1.5056
3488,1219,High Point,69,1241,James Madison,84,B,A,4.35,3.3,1.2,-1.91,-3.76,-6.76,-0.52,-1.97,5.66,-0.34,-0.08,0.4,-2.87,-0.0597,-1.2846,13.508
3489,1180,Drexel,61,1241,James Madison,63,B,B,3.03,5.84,0.26,-1.47,-0.78,-1.89,0.37,1.59,3,-3.73,-1.3,0.8,1.69,-1.2354,-2.2261,3.5671
3490,1318,Northeastern,46,1241,James Madison,49,B,A,2.04,1.82,0.01,-2.81,-1.42,-0.69,1.15,0.02,2.82,0.9,-0.46,0.34,-2.3,0.0181,-5.6628,5.5315
3491,1456,William & Mary,72,1174,Delaware,89,B,A,-2.23,-8.44,1.47,0.76,-4.08,-5.22,-3.57,-2.32,2.89,0.93,-0.61,-0.53,-2.46,-6.183,6.3642,1.6088
3492,1456,William & Mary,74,1174,Delaware,75,B,N,-2.23,-8.44,1.47,0.76,-4.08,-5.22,-3.57,-2.32,2.89,0.93,-0.61,-0.53,-2.46,-6.183,6.3642,1.6088
3493,1220,Hofstra,76,1174,Delaware,87,B,N,-4.21,-6.2,-0.24,-0.03,-2.38,-1.64,1.58,-1.83,-0.12,2.71,-1.18,-0.38,0.73,-5.4945,-0.9947,2.3515
3494,1350,Richmond,71,1174,Delaware,69,A,A,-4.21,-6.53,-0.85,-1.12,-3.71,-4,-1.91,-2.02,-0.3,1.05,-0.15,0.71,0.42,-6.1244,-1.9364,-13.5164
3495,1241,James Madison,65,1174,Delaware,81,B,B,-6.04,-9.32,-2.31,-2.95,-1.89,-1.87,-0.99,-1.74,-2.11,2.64,-0.13,-0.49,0.73,-6.0849,-7.5282,-4.8151
3496,1158,College of Charleston,64,1174,Delaware,67,B,B,-4.91,-6.86,-0.6,-1.69,-6.28,-7.64,0.98,0.3,-0.88,3.25,-1.35,0.57,-0.2,-8.593,-8.7196,-10.7119
3497,1326,Ohio St.,76,1174,Delaware,64,A,A,-2.85,-6.7,-1.39,-3,-2.65,-3.09,-1.03,-1.35,1.15,1.59,1.65,0.91,-2.35,-5.8194,1.5086,-21.0201
3498,1214,Hampton,79,1174,Delaware,90,B,A,-2.67,-2.55,-1.68,-3.46,0.73,3.27,1.98,0.05,1.15,5.41,1.7,2.41,4.72,0.5306,-9.8052,-10.5213
3499,1352,Robert Morris,67,1174,Delaware,86,B,B,-2.32,-4.17,0.06,-1.91,-3.38,-5.3,-0.36,-2.97,1.41,1.73,1.12,-1.8,-0.44,-4.3053,-1.877,-5.219
3500,1423,UNC Wilmington,57,1174,Delaware,70,B,A,-4.07,-3.38,-2.75,-5.12,-6.44,-7.63,0.78,-2.55,-0.18,1.91,-0.1,0.28,-0.32,-6.574,-10.4132,-6.4884
3501,1251,Liberty,64,1174,Delaware,77,B,B,-2.01,-4.76,-1.56,-5.03,-4.99,-6.85,1.67,-1.45,1.88,3.79,-1.55,-0.35,-0.71,-5.633,-4.9107,1.5664
3502,1323,Notre Dame,80,1174,Delaware,75,A,A,-0.72,-2.82,-0.05,-0.88,-6.06,-8.78,-0.37,-2.32,4.25,0.75,-0.16,-0.56,-2.66,-6.7279,6.5098,-4.6786
3503,1180,Drexel,69,1174,Delaware,65,A,B,-3.01,-3.48,-2.05,-4.42,-2.67,-3.76,-0.62,-0.15,0.89,-1.09,-1.43,0.31,2.42,-7.3203,-1.7627,-9.2396
3504,1149,Charleston Southern,80,1174,Delaware,85,B,A,-0.9,-0.64,2.04,4.14,-3.43,-5.25,-0.05,-0.5,1.68,1.63,0.15,-1.15,-0.15,-2.5946,-0.8865,0.1775
3505,1318,Northeastern,67,1174,Delaware,80,B,B,-4,-7.5,-2.3,-5.76,-3.31,-2.56,0.16,-1.72,0.71,3.54,-0.59,-0.15,-1.57,-6.0668,-5.1994,-7.2752
3506,1318,Northeastern,74,1174,Delaware,87,B,N,-4,-7.5,-2.3,-5.76,-3.31,-2.56,0.16,-1.72,0.71,3.54,-0.59,-0.15,-1.57,-6.0668,-5.1994,-7.2752
3507,1175,Delaware St.,70,1174,Delaware,80,B,A,-6.3,-10.49,-2.29,-5.29,-5.08,-6.77,-1.73,-4.6,0.62,2.37,-1,-0.02,-0.81,-10.2544,-8.22,1.72
3508,1456,William & Mary,54,1423,UNC Wilmington,50,A,B,1.84,-5.06,4.22,5.88,2.36,2.41,-4.35,0.23,3.07,-0.98,-0.51,-0.81,-2.14,0.391,7.5741,17.3005
3509,1456,William & Mary,93,1423,UNC Wilmington,70,A,A,1.84,-5.06,4.22,5.88,2.36,2.41,-4.35,0.23,3.07,-0.98,-0.51,-0.81,-2.14,0.391,7.5741,17.3005
3510,1234,Iowa,82,1423,UNC Wilmington,39,A,A,5.1,3.19,1.41,0.89,8.19,9.16,1.82,4.14,5.49,-0.12,1.35,1.19,-0.56,5.951,15.7255,7.3211
3511,1421,UNC Asheville,75,1423,UNC Wilmington,61,A,A,2.89,-0.1,2.57,2.71,6.38,6.26,-0.52,1.82,1.2,2.16,0.62,1.65,0.81,5.9989,2.3329,16.6557
3512,1330,Old Dominion,69,1423,UNC Wilmington,57,A,B,-0.26,-3.97,0.72,0.15,1.03,2.84,-0.14,0.87,-0.43,1.89,0.22,0.22,1.17,-0.1114,-5.065,5.9254
3513,1220,Hofstra,69,1423,UNC Wilmington,64,A,B,-0.14,-2.82,2.51,5.09,4.06,5.99,0.8,0.72,0.06,0.8,-1.08,-0.66,1.05,1.0795,0.2152,18.0432
3514,1220,Hofstra,61,1423,UNC Wilmington,52,A,A,-0.14,-2.82,2.51,5.09,4.06,5.99,0.8,0.72,0.06,0.8,-1.08,-0.66,1.05,1.0795,0.2152,18.0432
3515,1241,James Madison,64,1423,UNC Wilmington,62,A,A,-1.97,-5.94,0.44,2.17,4.55,5.76,-1.77,0.81,-1.93,0.73,-0.03,-0.77,1.05,0.4891,-6.3183,10.8766
3516,1158,College of Charleston,75,1423,UNC Wilmington,70,A,A,-0.84,-3.48,2.15,3.43,0.16,-0.01,0.2,2.85,-0.7,1.34,-1.25,0.29,0.12,-2.019,-7.5097,4.9798
3517,1174,Delaware,66,1423,UNC Wilmington,65,A,A,4.07,3.38,2.75,5.12,6.44,7.63,-0.78,2.55,0.18,-1.91,0.1,-0.28,0.32,6.574,6.4884,10.4132
3518,1235,Iowa St.,95,1423,UNC Wilmington,62,A,A,6.4,5.09,3.87,8,4,4.66,-1.69,5.78,7.85,-0.95,0.13,-0.93,-1.11,7.6824,11.5056,2.6033
3519,1406,Towson,60,1423,UNC Wilmington,53,A,A,0.35,-5.19,1.41,0.77,7.94,10.1,-0.18,3.73,-1.04,-0.25,-1.96,0.79,1.6,0.4883,6.5045,12.6914
3520,1144,Campbell,50,1423,UNC Wilmington,69,B,B,0.77,-2.39,4.32,9.26,-1.82,-3.47,-1.36,-1.37,2.87,1.61,-0.36,0.27,-0.35,-0.4496,-6.5603,20.8163
3521,1251,Liberty,76,1423,UNC Wilmington,87,B,A,2.06,-1.38,1.19,0.09,1.45,0.78,0.89,1.1,2.06,1.88,-1.45,-0.63,-0.39,0.941,-3.7008,17.2581
3522,1180,Drexel,79,1423,UNC Wilmington,63,A,B,1.06,-0.1,0.7,0.7,3.77,3.87,-1.4,2.4,1.07,-3,-1.33,0.03,2.74,-0.7463,-0.5528,6.4521
3523,1187,East Carolina,68,1423,UNC Wilmington,70,B,A,0.16,-3.86,4.23,7.5,4.04,3.74,-2.07,-0.32,2.13,0.53,0.2,-1.01,-0.56,1.6781,0.95,15.7789
3524,1318,Northeastern,45,1423,UNC Wilmington,55,B,B,0.07,-4.12,0.45,-0.64,3.13,5.07,-0.62,0.83,0.89,1.63,-0.49,-0.43,-1.25,0.5072,-3.9895,8.4165
3525,1218,Hawaii,88,1308,New Mexico St.,95,B,A,1.52,5.69,0.44,2.62,-1.81,-4.13,0.73,-2.74,0.69,-0.99,1.56,-3.04,2.23,1.6829,7.2645,-3.5171
3526,1152,Chicago St.,86,1308,New Mexico St.,81,A,A,-1.66,6,1.82,6.69,-6.31,-9.1,-1.63,-4.36,-1.9,-0.55,3.78,-3.51,5.98,2.2625,-5.3348,-4.5163
3527,1341,Prairie View A&M,60,1308,New Mexico St.,91,B,B,-2.27,4.21,1.37,5.03,-4.91,-5.82,-0.18,-2.96,-2.52,1.74,2.44,-3.6,4.76,1.342,-6.3114,-1.6671
3528,1398,Tennessee St.,55,1308,New Mexico St.,70,B,N,-2.72,1.24,-0.18,2.65,-3.67,-5.69,-0.86,-3.64,-2.79,-0.44,0.69,-3.49,4.13,-0.8203,-0.8408,1.1721
3529,1370,Seattle,77,1308,New Mexico St.,92,B,A,-0.97,5.89,2.53,8.25,-6.77,-9.1,1.04,-1.72,0.21,1.17,1.42,-3.03,5.06,1.0284,-3.0656,-6.5569
3530,1431,UTEP,73,1308,New Mexico St.,86,B,B,-2.5,-3.06,-0.76,-0.82,-1.85,-2.61,-1.8,0.29,0.06,0.61,0.32,-2.15,1.24,-1.9882,2.8049,-13.0895
3531,1431,UTEP,68,1308,New Mexico St.,77,B,A,-2.5,-3.06,-0.76,-0.82,-1.85,-2.61,-1.8,0.29,0.06,0.61,0.32,-2.15,1.24,-1.9882,2.8049,-13.0895
3532,1410,Texas Pan American,61,1308,New Mexico St.,78,B,A,-2.5,3.71,-0.38,2.89,-6.52,-8.74,-1.26,-3.49,-0.87,-0.59,2.16,-3.86,3.43,-0.6037,-8.9801,-6.9441
3533,1307,New Mexico,79,1308,New Mexico St.,70,A,B,-0.7,1.52,0.7,3.12,-1.3,-3.42,-1.39,2.26,2.45,-2.04,0.2,-1.06,-0.21,-1.264,10.0763,-15.5813
3534,1307,New Mexico,61,1308,New Mexico St.,67,B,A,-0.7,1.52,0.7,3.12,-1.3,-3.42,-1.39,2.26,2.45,-2.04,0.2,-1.06,-0.21,-1.264,10.0763,-15.5813
3535,1213,Grand Canyon,62,1308,New Mexico St.,84,B,A,-4.02,-1.35,1.73,5.79,0.13,-2.07,-2.61,-0.07,-0.69,0,-0.96,-3.33,3.2,0.4782,3.0374,-0.434
3536,1375,South Alabama,64,1308,New Mexico St.,82,B,B,-3.29,4.07,2.78,9.61,-5.45,-8.24,-0.21,-0.58,-1.75,-0.19,0.14,-2.25,3.21,-0.4746,-2.8051,-4.3798
3537,1179,Drake,69,1308,New Mexico St.,81,B,A,-3.09,-1.97,2.58,5.26,-5.98,-9.53,-3.6,-1.43,-0.67,-0.48,0.62,-4.08,1.35,-2.6557,1.2005,-5.4757
3538,1218,Hawaii,91,1309,New Orleans,58,A,A,4.64,4.73,0.55,1.5,-1.36,-3.06,0.34,-0.65,2.44,-5.22,0.17,0.25,-1.87,-3.6295,-0.7596,11.6458
3539,1277,Michigan St.,101,1309,New Orleans,48,A,A,4.59,3.48,3.02,5.26,-6.11,-8.7,-1.36,2.83,5.75,-5.44,0.9,1.9,-2.37,-6.1596,6.5678,-0.3986
3540,1358,Sam Houston St.,80,1309,New Orleans,61,A,A,1.49,-0.67,1.67,2.38,-0.62,0.23,-0.65,-1.27,3.46,-4.07,0.54,0.27,0.81,-5.7751,-5.3101,11.0594
3541,1249,Lamar,89,1309,New Orleans,72,A,A,1.03,0.31,-1.81,-4.83,-3.39,-6.36,-3.15,-0.94,0.78,-2.88,-0.71,-0.05,-2.78,-2.8574,-17.5497,15.5683
3542,1368,Southeastern Louisiana,58,1309,New Orleans,67,B,B,0.69,-0.42,1.82,3.46,-5.1,-7.1,-3.92,-0.24,0.32,-4.52,-1.79,1.01,-1,-5.8685,-12.0908,15.0073
3543,1311,Nicholls St.,88,1309,New Orleans,83,A,A,1.29,0.36,1.1,4.85,-5.71,-6.5,-2.67,-1.71,1.82,-4.59,-0.36,-0.1,2.64,-5.419,-12.6826,12.9727
3544,1311,Nicholls St.,64,1309,New Orleans,70,B,B,1.29,0.36,1.1,4.85,-5.71,-6.5,-2.67,-1.71,1.82,-4.59,-0.36,-0.1,2.64,-5.419,-12.6826,12.9727
3545,1431,UTEP,69,1309,New Orleans,71,B,A,0.62,-4.02,-0.65,-1.94,-1.4,-1.54,-2.19,2.38,1.81,-3.62,-1.07,1.14,-2.86,-7.3006,-5.2192,2.0734
3546,1146,Central Arkansas,79,1309,New Orleans,88,B,A,3.18,5.04,1.44,2.34,-5.98,-5.44,-1.75,-1.17,0.75,-1.92,1.66,1.78,0.49,0.9302,-14.8578,15.4944
3547,1278,Minnesota,80,1309,New Orleans,65,A,A,1.64,0.32,2.02,4.64,-4.27,-7.27,-1.76,0.55,2.47,-4.94,1.27,1.24,-1.97,-7.6877,0.7051,3.5481
3548,1270,McNeese St.,82,1309,New Orleans,69,A,A,0.5,6.04,1.58,6.6,-5.6,-7.82,0.65,-0.31,0.65,-4.29,0.93,0.91,-3.42,-3.7702,-12.4338,14.8761
3549,1230,Incarnate Word,78,1309,New Orleans,55,A,B,3.93,3.57,1.89,3.34,-2.79,-4.23,-1.55,1.43,2.88,-3.81,0.63,0.68,-1.78,-1.6706,-8.0284,12.5308
3550,1218,Hawaii,72,1285,Montana,61,A,A,3.74,8.83,-1.8,-3.13,2.67,3.83,5.51,2.31,2.33,1.7,1.42,0.56,-1.41,7.2473,-1.2415,1.7801
3551,1294,Northern Colorado,84,1285,Montana,73,A,B,2.67,4.31,-1.63,-4.68,-1.29,-0.86,3.41,0.31,0.23,1.14,0.9,-0.61,-1.48,1.9897,-3.0218,6.5672
3552,1340,Portland St.,70,1285,Montana,63,A,N,1.29,4.04,-1.08,-2.55,0.19,0.27,1.37,0.76,1.43,1.56,0.97,-0.61,-1.31,4.1494,-8.7163,3.6486
3553,1286,Montana St.,50,1285,Montana,53,B,B,-1.12,2.73,-1.8,-3.41,-0.71,-0.41,1.41,1.72,-1.64,1.83,1.52,-1.06,-2.58,3.9679,-15.7496,0.9282
3554,1319,Northern Arizona,73,1285,Montana,65,A,B,0.49,3.62,-2.13,-4.93,-2.33,-2.72,3.36,1.82,-0.88,2.62,1.34,1.36,-3.02,2.2396,-10.938,0.3
3555,1319,Northern Arizona,67,1285,Montana,47,A,A,0.49,3.62,-2.13,-4.93,-2.33,-2.72,3.36,1.82,-0.88,2.62,1.34,1.36,-3.02,2.2396,-10.938,0.3
3556,1362,San Francisco,75,1285,Montana,74,A,B,2.13,4.47,-0.66,-1.76,0.27,3.4,3.82,4.16,3.11,1.71,0.28,-0.11,-1.39,4.4716,0.6215,-3.2994
3557,1449,Washington,83,1285,Montana,79,A,A,2.52,8.61,-1.55,-2.71,1.04,0.65,3.81,3.26,1.98,1.45,0.59,0.27,-1.48,7.3147,-0.5052,-2.5653
3558,1381,Southern Utah,54,1285,Montana,82,B,B,-3.5,0.07,-2.89,-6.17,-2.04,-1.43,0.68,0.11,-0.61,3.93,-0.61,0.6,2.5,3.2618,-22.203,6.2584
3559,1186,Eastern Washington,77,1285,Montana,82,B,B,2.15,7.48,0.71,1.8,0.64,2.1,3.3,5.41,1.57,2.32,-0.38,1.6,-0.82,8.336,-5.715,3.8683
3560,1315,North Dakota,74,1285,Montana,69,A,A,1.82,6.46,-1.71,-2.12,1.12,2.9,3.65,-0.34,0.58,1.27,3.24,-0.06,-0.44,6.9567,-6.5464,4.4268
3561,1170,Sacramento St.,70,1285,Montana,82,B,B,0.61,3.64,-1.28,-3.46,-1.61,-2.28,2.18,1.36,1.5,1.36,0.42,-1.32,0.1,2.4347,-7.5126,5.1825
3562,1170,Sacramento St.,55,1285,Montana,70,B,A,0.61,3.64,-1.28,-3.46,-1.61,-2.28,2.18,1.36,1.5,1.36,0.42,-1.32,0.1,2.4347,-7.5126,5.1825
3563,1451,Weber St.,57,1285,Montana,68,B,B,-0.28,-0.75,-0.18,-1.64,2.68,3.47,0.96,4.93,1.53,2.43,-1.04,1.25,-2.4,2.6482,-5.5504,-0.3421
3564,1218,Hawaii,76,1388,Saint Mary's,74,A,A,3.81,6.41,-1.35,-1.45,0.38,-0.13,0.98,0.24,1.44,0.22,0.74,-0.14,0.1,5.1202,7.735,-2.3247
3565,1258,Loyola Marymount,61,1388,Saint Mary's,89,B,B,2.27,7.11,-2.49,-3.34,-1.3,-3.42,-0.01,-0.83,-0.19,0.66,1.53,0.34,0.95,6.233,1.8586,-4.8807
3566,1258,Loyola Marymount,58,1388,Saint Mary's,77,B,A,2.27,7.11,-2.49,-3.34,-1.3,-3.42,-0.01,-0.83,-0.19,0.66,1.53,0.34,0.95,6.233,1.8586,-4.8807
3567,1334,Pacific,80,1388,Saint Mary's,88,B,A,0.5,2.69,-0.42,-0.38,-0.1,-2.24,-0.92,1.17,-0.18,0.73,-0.47,-1.48,3.72,3.5274,6.1009,-2.584
3568,1334,Pacific,73,1388,Saint Mary's,79,B,B,0.5,2.69,-0.42,-0.38,-0.1,-2.24,-0.92,1.17,-0.18,0.73,-0.47,-1.48,3.72,3.5274,6.1009,-2.584
3569,1256,Louisiana Tech,70,1388,Saint Mary's,83,B,B,4.05,8.69,0.73,4.96,-0.2,1.15,0.98,4.02,3.51,0.04,3.59,1.51,-0.34,8.3468,6.501,-15.6321
3570,1360,San Diego,61,1388,Saint Mary's,43,A,A,-1.2,-1.58,-0.37,-1.01,-3.15,-4,-2.61,0.49,-1.38,0.39,-0.04,0.46,-0.45,-0.1765,2.0594,-8.4552
3571,1360,San Diego,57,1388,Saint Mary's,69,B,B,-1.2,-1.58,-0.37,-1.01,-3.15,-4,-2.61,0.49,-1.38,0.39,-0.04,0.46,-0.45,-0.1765,2.0594,-8.4552
3572,1365,Santa Clara,57,1388,Saint Mary's,55,A,B,0.08,3.72,0.38,1.82,-2.56,-4.38,-1.52,-0.93,-0.51,-1.21,0.3,0.75,1.11,1.9846,4.44,-5.053
3573,1339,Portland,61,1388,Saint Mary's,70,B,B,2.63,5.07,-0.78,-2.63,-1.07,-2.38,-0.84,2.78,2.98,0.37,0.47,0.82,0.72,3.7421,5.8678,-7.2612
3574,1362,San Francisco,73,1388,Saint Mary's,88,B,B,2.2,2.05,-0.21,-0.08,-2.02,-0.56,-0.71,2.09,2.22,0.23,-0.4,-0.81,0.12,2.3445,9.598,-7.4042
3575,1362,San Francisco,73,1388,Saint Mary's,62,A,A,2.2,2.05,-0.21,-0.08,-2.02,-0.56,-0.71,2.09,2.22,0.23,-0.4,-0.81,0.12,2.3445,9.598,-7.4042
3576,1211,Gonzaga,75,1388,Saint Mary's,47,A,B,3.14,2.05,-0.06,-0.52,-2.05,-2.97,-2.14,3.96,2.23,-0.2,1.23,0.6,-1.19,3.0261,9.2848,-17.1621
3577,1211,Gonzaga,70,1388,Saint Mary's,54,A,N,3.14,2.05,-0.06,-0.52,-2.05,-2.97,-2.14,3.96,2.23,-0.2,1.23,0.6,-1.19,3.0261,9.2848,-17.1621
3578,1108,Alcorn St.,55,1388,Saint Mary's,72,B,B,-1.93,0.33,-2.51,-3.57,-3.36,-3.24,-2.17,-1.57,-3.32,0.17,-0.04,0.4,-0.39,0.3537,-7.7857,-2.3083
3579,1337,Pepperdine,67,1388,Saint Mary's,69,B,A,1.23,2.45,-0.51,-0.51,-2.79,-3.7,-1.58,2.02,1.35,0.66,-0.87,0.89,-0.28,2.9676,4.3624,-3.7685
3580,1218,Hawaii,77,1303,Nebraska Omaha,73,A,A,0.61,-2.12,-1.41,-3.65,-0.49,0.75,2.35,-0.89,-1.05,-0.97,-1.46,0.73,0.05,-4.9925,4.725,4.8742
3581,1237,IUPUI,66,1303,Nebraska Omaha,88,B,B,-3.67,-6.81,-2.83,-6.76,-5.66,-6.56,-2.86,-1.69,-4.95,-1.25,-2.81,0.35,-3.26,-7.6679,-8.5065,10.2328
3582,1167,Cal St. Bakersfield,88,1303,Nebraska Omaha,93,B,B,-3.18,-6.42,-0.19,-2.87,-4.11,-3.09,1.4,-0.8,-3,1.31,-1.22,1.08,2.86,-7.7949,-4.8417,1.7748
3583,1377,South Dakota,73,1303,Nebraska Omaha,77,B,B,-4.22,-8.37,-0.89,-3.11,-2.78,-3.26,-2.15,-0.22,-3,-0.07,-2.52,1.26,-1.92,-7.2951,-3.6294,4.8727
3584,1424,UNLV,73,1303,Nebraska Omaha,70,A,A,-1.43,-3.08,-1.09,-2.54,-3.68,-1.36,2.17,3.83,-1.5,-1.51,-2.82,4.01,-3.57,-7.0417,2.0951,-3.162
3585,1236,IPFW,96,1303,Nebraska Omaha,95,A,B,-1.28,-7.55,0.61,-0.71,-3.62,-1.73,-0.28,-0.02,-1.32,0.24,-1.06,-0.18,-2.2,-7.1113,2.0447,1.872
3586,1146,Central Arkansas,88,1303,Nebraska Omaha,104,B,A,-0.85,-1.81,-0.52,-2.81,-5.11,-1.63,0.26,-1.41,-2.74,2.33,0.03,2.26,2.41,-0.4328,-9.3732,8.7228
3587,1278,Minnesota,92,1303,Nebraska Omaha,79,A,A,-2.39,-6.53,0.06,-0.51,-3.4,-3.46,0.25,0.31,-1.02,-0.69,-0.36,1.72,-0.05,-9.0507,6.1897,-3.2235
3588,1179,Drake,88,1303,Nebraska Omaha,80,A,A,-4,-9.78,0.73,-1.01,-4.66,-4.65,-1.98,0.42,-2.41,-0.46,-2.4,-0.31,-0.83,-9.3311,-1.339,2.9156
3589,1295,North Dakota St.,91,1303,Nebraska Omaha,69,A,A,-0.13,-7.99,-2,-6.16,-1.98,-2.11,-1.27,-0.52,-3.24,-2.7,-1.53,1.85,-1.04,-9.5012,9.4662,-0.5065
3590,1295,North Dakota St.,75,1303,Nebraska Omaha,59,A,B,-0.13,-7.99,-2,-6.16,-1.98,-2.11,-1.27,-0.52,-3.24,-2.7,-1.53,1.85,-1.04,-9.5012,9.4662,-0.5065
3591,1442,Western Illinois,79,1303,Nebraska Omaha,72,A,A,-5.7,-13.14,-2.15,-6.22,-5.96,-5.59,-2.93,-1.3,-3.33,0.93,-2.3,0.12,0.04,-11.4639,-11.0188,-0.3913
3592,1218,Hawaii,90,1414,UC Irvine,86,A,B,1.84,3.94,-0.1,0.92,5.57,4.9,1.95,-4.86,-1.4,-0.87,0.8,-3.24,0.69,3.6965,14.3387,5.7885
3593,1334,Pacific,84,1414,UC Irvine,79,A,A,-1.47,0.22,0.83,1.99,5.09,2.79,0.05,-3.93,-3.02,-0.36,-0.41,-4.58,4.31,2.1037,12.7046,5.5292
3594,1415,UC Riverside,52,1414,UC Irvine,70,B,B,-2.16,0.08,-1.31,-1.15,3.37,2.93,-0.5,-4,-4.02,0.75,0.59,-2.13,0.86,2.193,3.0428,4.9089
3595,1415,UC Riverside,43,1414,UC Irvine,63,B,N,-2.16,0.08,-1.31,-1.15,3.37,2.93,-0.5,-4,-4.02,0.75,0.59,-2.13,0.86,2.193,3.0428,4.9089
3596,1253,Long Beach St.,44,1414,UC Irvine,46,B,A,0.23,4.25,0.24,2.86,-0.43,-1.83,1.92,-4.35,-2.52,-0.3,0.29,-3.94,-0.76,1.4012,8.4881,-0.1678
3597,1253,Long Beach St.,58,1414,UC Irvine,61,B,B,0.23,4.25,0.24,2.86,-0.43,-1.83,1.92,-4.35,-2.52,-0.3,0.29,-3.94,-0.76,1.4012,8.4881,-0.1678
3598,1142,Cal Poly,50,1414,UC Irvine,64,B,A,-3.74,-0.92,0.64,2.99,-0.33,-2.23,-0.08,-6.65,-3.72,-3.56,0.12,-3.74,0.11,-4.2494,7.6261,1.551
3599,1142,Cal Poly,48,1414,UC Irvine,55,B,B,-3.74,-0.92,0.64,2.99,-0.33,-2.23,-0.08,-6.65,-3.72,-3.56,0.12,-3.74,0.11,-4.2494,7.6261,1.551
3600,1142,Cal Poly,61,1414,UC Irvine,58,A,N,-3.74,-0.92,0.64,2.99,-0.33,-2.23,-0.08,-6.65,-3.72,-3.56,0.12,-3.74,0.11,-4.2494,7.6261,1.551
3601,1169,Cal St. Northridge,66,1414,UC Irvine,72,B,B,-0.38,0.98,-1.42,-4.18,8.95,7.18,0.13,-2.96,-1.91,0.35,1.32,-3.83,1.89,3.614,10.6046,8.0126
3602,1169,Cal St. Northridge,81,1414,UC Irvine,75,A,A,-0.38,0.98,-1.42,-4.18,8.95,7.18,0.13,-2.96,-1.91,0.35,1.32,-3.83,1.89,3.614,10.6046,8.0126
3603,1364,UC Santa Barbara,60,1414,UC Irvine,71,B,B,-1.33,-2.79,1.2,1.91,3.01,1.79,-1.13,-2.42,0.48,-1.24,-0.48,-1.59,0.2,-1.7722,13.225,1.8591
3604,1186,Eastern Washington,61,1414,UC Irvine,70,B,A,0.25,2.59,2.41,5.85,3.54,3.17,-0.26,-1.76,-2.16,-0.25,-1,-2.2,1.28,4.7852,9.8652,7.8767
3605,1168,Cal St. Fullerton,54,1414,UC Irvine,72,B,B,-1.79,0.93,0.47,2.7,1.44,1.23,-0.33,-4.12,-4.03,-0.59,-0.73,-4.54,0.79,1.8558,4.7927,4.4375
3606,1337,Pepperdine,75,1414,UC Irvine,69,A,B,-0.74,-0.02,0.74,1.86,2.4,1.33,-0.61,-3.08,-1.49,-0.43,-0.81,-2.21,0.31,1.5439,10.9661,4.3447
3607,1170,Sacramento St.,53,1414,UC Irvine,79,B,A,-1.29,-1.25,0.42,0.59,1.29,-1.21,-1.38,-5.81,-2.23,-1.21,-0.2,-5.12,2.2,-1.1161,8.0676,9.1909
3608,1176,Denver,50,1414,UC Irvine,63,B,A,-2.8,-5.55,2.41,5.19,-0.43,-2.93,-3.54,-8.68,-0.29,-2.53,1.62,-3.18,1.48,-5.7663,14.8457,5.5871
3609,1218,Hawaii,84,1169,Cal St. Northridge,87,B,N,2.22,2.96,1.32,5.1,-3.38,-2.28,1.82,-1.9,0.51,-1.22,-0.52,0.59,-1.2,0.0825,-0.8431,2.3531
